id	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
CPB1	1338.12438626232	0.461682322466107	1.1607110412071	0.397758189657586	NA	1
CPB2	19.5001728559903	-2.24097194083702	1.17710807452163	-1.90379455322974	NA	1
CRABP1	4538.75072695396	4.02970630163511	1.05170834212632	3.831581570883	NA	1
CRHR1	142.257761072613	1.00531603932877	0.927503120556709	1.08389504794912	NA	1
CRYAA	0.163447344729101	0.951729655411672	1.10865219343573	0.858456476293296	0.390640453732164	1
CRYBA2	3.40550121069145	2.58181778450132	1.21568217408977	2.12376050215133	NA	1
CRYGB	0.276217073136763	1.1639907154302	1.13158304025385	1.0286392372663	0.303649232726625	1
CRYGD	0.182143797145537	-1.05709232492698	1.10878055468903	-0.953382813629391	0.340396145994494	1
CSN2	71.3977115983592	-0.718057454107204	1.197940818561	-0.599409789683732	NA	1
CSN3	65.2319267894528	1.44049851408829	1.21347684118837	1.18708364691789	NA	1
NKX2	46.9188407317829	2.21480279860645	1.03368488459822	2.14262860143042	NA	1
CTNNA2	10.6122740846481	-1.15380126581768	1.04413954433818	-1.10502592500604	NA	1
CYLC1	0.185455513891327	0.998126326697825	1.11174938473208	0.897797957350218	0.369293273870743	1
CYP2A6	207.383798948173	-0.794158864246224	1.09221986089605	-0.727105313388737	NA	1
CYP2B6	13.0408412143414	1.26215326301867	1.20680296394379	1.04586523295733	NA	1
CYP2B7P1	1595.90247512458	0.319854006074436	1.16820921588417	0.273798564268604	NA	1
CYP2C8	124.403410899004	3.39408509821189	0.924321668577508	3.67197396057505	NA	1
CYP8B1	32.0496525277995	0.718500888082928	1.01412894394642	0.708490663215793	NA	1
CYP11A1	163.292221610926	-0.280459785932043	0.838606039932165	-0.33443568562269	NA	1
CYP24A1	84.7009521906238	2.47320525044655	0.968360020190571	2.5540142084344	NA	1
CYP26A1	46.0924931075256	-0.0724332741548704	1.01950875693898	-0.0710472309942163	NA	1
DAO	0.386515574284183	0.495922471094649	1.18463128063351	0.418630234742276	0.67548638951363	1
DCC	6.72624058309534	0.705640174198087	1.02572156311092	0.687945149615405	NA	1
COCH	246.178658403675	0.474281155225476	0.911834311543126	0.520139623198468	NA	1
DLX1	175.367632742304	1.73737918192619	0.990053583338972	1.7548334869582	NA	1
DLX2	186.945466033836	1.80246864023709	1.1198498989293	1.60956271189598	NA	1
DNTT	0.277527871603581	1.16529371140788	1.13178647939155	1.02960561256603	0.303195179498053	1
DPEP1	25.0959893210453	1.6286523207975	0.837279544358731	1.9451715162167	NA	1
DPYS	12.0153871883752	-1.61667385067679	1.03984160552234	-1.55473087640564	NA	1
SLC26A3	523.582951937307	-3.06739427327736	1.18625638398233	-2.58577683095786	NA	1
EDN3	173.924504605112	-1.36153100910805	1.03734740101251	-1.31251209361407	NA	1
MEGF9	4225.36467469918	-0.836690720515368	0.478096584101232	-1.75004538484259	NA	1
EGR4	42.163071918099	2.79936711872963	1.106026975026	2.53101161358549	NA	1
ELAVL4	18.2894995689685	2.05150704278689	0.946458422077944	2.16756171737879	NA	1
EN1	654.120410673475	1.79340967613409	0.935949183239908	1.91614000871925	NA	1
EN2	46.2890486609006	1.3112375473883	0.869289007359203	1.50840231072482	NA	1
EPO	234.106087073729	4.9712248675076	1.0644439785036	4.67025505137073	NA	1
ERBB2	46239.3498882171	2.74633097769917	0.900126157168347	3.05105118413478	NA	1
EREG	210.518331760415	0.289177080346092	1.19317125929264	0.242360078734654	NA	1
EVPL	3000.52781480381	2.9827035960985	0.873995980024303	3.41272004021753	NA	1
F2	0.331141094783776	1.21406696077932	1.13903480389608	1.06587345410921	0.286480850441951	1
F9	1.29846818422219	-1.68451340636972	1.18154964697826	-1.42568144358365	NA	1
FABP1	0.144274242691355	-0.989736035464313	1.10029166368393	-0.899521525184096	0.368374935698949	1
FABP3	762.91587246993	1.42959442890321	0.839336933397238	1.70324260975493	NA	1
FABP6	59.1412398457663	1.82809722125808	1.20350308640501	1.51898008564216	NA	1
FABP7	1159.66014139675	-0.231608086757725	1.20266678750608	-0.192578766757168	NA	1
ACSL3	15160.0931874426	-1.12981430979711	0.72163682547567	-1.5656272932751	NA	1
FCGR3B	198.576675278014	2.12444235320198	0.942013747357706	2.25521374731623	NA	1
FGF3	0.182968690762554	0.987911671505904	1.11107036439406	0.889153111418536	0.373920798331064	1
FGF5	136.447896792351	5.38368125286459	1.10613015619215	4.86713179522914	NA	1
FGF11	475.647141935625	1.52082242483655	0.745948143527434	2.03877767916265	NA	1
FOXG1	5.62915685966207	2.89314011570088	1.12751768808175	2.56593767555256	NA	1
FOXE3	33.3390661740669	3.80254794832853	1.14149001702869	3.33121437034256	NA	1
FLT3	170.500146073043	-1.64332841725123	1.00705806466121	-1.63181098977055	NA	1
FRK	253.657589020101	0.0252791312168735	0.623399036670545	0.0405504816816601	NA	1
FSHR	0.222949051618748	-1.12088167703476	1.11722388731985	-1.00327399884341	0.315728677814606	1
ADAM2	8.04840174057017	-1.69966660920728	1.19556720300338	-1.4216403770006	NA	1
NR5A1	19.8649864420888	1.73246624100939	1.21514077800099	1.42573294582331	NA	1
GAST	0.216411364037032	-1.15033609697342	1.12262119406281	-1.02468767119059	0.305510582173212	1
G6PC	1.9925340046017	-0.465627756906664	1.19239857441989	-0.390496740683539	NA	1
GABRA3	108.709536472073	3.49545911326128	1.20698895140366	2.89601583278476	NA	1
GABRA4	4.90755902195379	-2.41446403896614	1.21023963950806	-1.99502971159296	NA	1
GABRB1	0.262144121175086	-1.19848619722745	1.13079591930855	-1.05986073770083	0.289207959892094	1
GABRB3	187.139566956326	0.643614116100689	0.908269454756904	0.708615832812467	NA	1
GAD1	215.093556659072	4.56545686442066	1.02157049760409	4.469057079397	NA	1
GCK	31.2722023458157	-2.91241255970206	0.852927039774408	-3.41460925013278	NA	1
OPN1MW	0.260308720647771	-1.15997412886749	1.12432025892563	-1.03171148937219	0.302207293475897	1
GDF9	93.3106096028481	-1.67461461226224	0.805540526985005	-2.07887071620099	NA	1
GFRA3	358.842936609827	3.97318997646076	1.03054850935998	3.85541286060206	NA	1
GGT1	1975.89157915	-0.767431539362461	1.02473686320265	-0.7489059551971	NA	1
GHRHR	1.30638664616163	1.64658000013746	1.18048591104853	1.39483240310335	NA	1
GHSR	0.260308720647771	-1.15997412886749	1.12432025892563	-1.03171148937219	0.302207293475897	1
GIP	0.185455513891327	0.998126326697825	1.11174938473208	0.897797957350218	0.369293273870743	1
GJA8	0.218891991804659	1.05058671930023	1.11723681745817	0.9403438043605	0.347041237275279	1
GLP1R	89.024185176974	1.69313371334529	1.01483403212712	1.66838483904253	NA	1
GLRA1	0.222255778778976	-0.0152087880603397	1.13918526702471	-0.0133505835271742	0.989348091956172	1
GLRA2	0.184386224324794	0.112168366982883	1.12964693597442	0.099295065927946	0.920903995877306	1
GNG4	405.038995754674	3.30511023421473	0.911186173433062	3.62726117952615	NA	1
GNGT1	1.34789968245766	1.0985555956993	1.18627356509382	0.92605586773943	NA	1
NPBWR1	0.328337987706989	1.2117234487043	1.13870228566163	1.06412665010174	0.287271329547781	1
GPR12	96.9097910583217	0.576387621558089	0.896001735967502	0.643288509855069	NA	1
GPR19	104.019766840779	3.67383531618239	0.882063084831478	4.16504825942727	NA	1
GPR26	16.9799155715954	1.13255392024397	0.813081115289818	1.3929162772896	NA	1
FFAR1	0.315021409331002	-0.426835181973677	1.15689275740002	-0.368949653495057	0.712165251997058	1
GPX2	368.531769352975	1.69991772133692	1.06165736777892	1.60119241191091	NA	1
GRIA2	22.3181891077214	-0.60022563256097	1.0132274160164	-0.592389845628945	NA	1
GRM5	12.480175105585	1.85313318530056	1.09306241072652	1.69535899058942	NA	1
GSTA3	23.4737652685331	1.88140385280059	1.19704166297006	1.5717112536689	NA	1
GSTM1	8091.69202609535	-2.35062934696623	1.08812626268174	-2.16025421642979	NA	1
GSTM2	5424.45514821841	-2.40292358203167	0.719833017410056	-3.33816805274831	NA	1
GSTM5	7750.60367298767	-5.39865582410578	0.967196142737401	-5.5817590512988	NA	1
GSTT2	1589.13844702918	-2.26680342599573	0.905275382617315	-2.50399322628435	NA	1
GTF3A	9163.34574057254	1.0740553795791	0.605630738754878	1.77344925025976	NA	1
GUCA2A	0.162791945495692	0.950415738943764	1.10856199629118	0.857341079816454	0.391256411672345	1
GUCY2F	0.202173752847993	1.0251672544063	1.11445193949879	0.919884669829149	0.357633030813602	1
GUSB	8840.83001349207	-1.2728790897267	0.701182632363112	-1.81533174236913	NA	1
HIST1H1D	12.8519618974494	-0.132763182764107	1.08598280050982	-0.12225164404241	NA	1
HIST1H2AE	355.667530926058	-0.506587807149475	1.04204756271591	-0.486146530422415	NA	1
HIST1H1A	0.184144715424508	0.995662486889297	1.11157225687122	0.895724484606898	0.370399930167612	1
HBG1	48.4696922071005	-4.92771476483417	1.11391520131114	-4.42377908034111	NA	1
HBG2	58.60634614108	-4.91350129306438	1.12299445766755	-4.37535667207981	NA	1
HBQ1	6.325522181399	1.61230692353087	1.20855682035826	1.33407622742382	NA	1
CFHR2	1.29846818422219	-1.68451340636972	1.18154964697826	-1.42568144358365	NA	1
MNX1	36.771256579889	2.01587788082028	1.06005943249118	1.90166496239074	NA	1
HMGCR	3234.17006982333	-0.291133282154372	0.568384901365835	-0.512211498677701	NA	1
HMGCS2	9964.85331645812	-3.18605181816615	1.20672160609028	-2.64025422440957	NA	1
HMX1	20.6106695338634	2.25428303314276	1.13071303704229	1.99368271107893	NA	1
FOXA2	8.47723584978271	0.571197459707236	1.1967206003494	0.477302270505301	NA	1
HOXB1	0.257592635237004	0.393166621182293	1.14884135615178	0.342228819564144	0.732178698340298	1
HOXC12	7.27283289526857	1.6966054353173	1.12018874677898	1.51457104009995	NA	1
HPD	365.490013503956	-6.90611464283282	1.01652804779313	-6.79382596262437	NA	1
HPGD	5027.33941600875	-3.27731299629635	1.03289361773714	-3.1729434087087	NA	1
HPR	17.7080427269081	-3.42809637156699	1.08240288521294	-3.16711680872191	NA	1
HRG	1.10552369178046	1.6036432693622	1.17772340114635	1.36164677359835	NA	1
HSD3B1	14.0263264971578	-3.18988660030824	1.19394562400005	-2.67171849051318	NA	1
HSD3B2	910.442446446272	-5.43502959622124	1.08183137241092	-5.02391568115556	NA	1
HSPA1L	242.73937898183	1.06896961116286	0.609131180721094	1.75490870439009	NA	1
HTN1	512.196773242427	2.04705322180946	1.19805234111037	1.70865090911823	NA	1
HTR1E	6.29919491346	1.88919462125599	1.21097745707479	1.56005762966017	NA	1
HTR3A	14.7724772000894	2.68483657079941	1.09124177517399	2.46034988018245	NA	1
HTR5A	0.164209479057932	0.0507374979532945	1.12470325182468	0.045111897623644	0.964018118145823	1
IAPP	0.184800114657918	0.996922628595617	1.11165332938323	0.896792734070007	0.369829525836303	1
IBSP	117.655238434421	5.53817779239469	1.10570547142911	5.00872785339179	NA	1
ID4	2563.01205629681	-0.197690454011844	0.789396964659086	-0.250432244944367	NA	1
IDI1	7229.70163367156	-1.39164657231392	0.792700204808057	-1.75557740981144	NA	1
IFNA1	0.144274242691355	-0.989736035464313	1.10029166368393	-0.899521525184096	0.368374935698949	1
IFNA5	0.22731587438606	-0.0446178438032466	1.1401484009224	-0.0391333652418843	0.968784059718494	1
IFNA7	0.218891991804659	1.05058671930023	1.11723681745817	0.9403438043605	0.347041237275279	1
IFNA13	0.144274242691355	-0.989736035464313	1.10029166368393	-0.899521525184096	0.368374935698949	1
IFNA21	2.08206313194884	1.11280222467386	1.19102156413666	0.934325841094657	NA	1
IGLL1	0.184144715424508	0.995662486889297	1.11157225687122	0.895724484606898	0.370399930167612	1
IL5	0.313553559321488	-0.424264867034593	1.1567590914754	-0.36677028964904	0.713790370953966	1
CXCR1	33.8295672892296	0.101119632524018	0.954138183360526	0.105980071112833	NA	1
IL17A	0.214993830474793	-0.344536658105596	1.14308111047036	-0.301410507924345	0.76310148250977	1
INHA	138.523531225543	3.56712231797626	0.924127188528345	3.85999066173655	NA	1
INSL4	1.76877696462995	1.30459126408998	1.18805474103747	1.09809019654326	NA	1
INSM1	19.4849597164202	-2.12958920851148	0.985569224877153	-2.16077080610641	NA	1
PDX1	2.94930832750572	1.62492246590731	1.20719292772529	1.34603378514579	NA	1
IRF3	1817.03498563628	0.989262645195511	0.499464336380866	1.98064721169831	NA	1
ITIH2	180.030652182148	-4.25449667553893	1.0450075579494	-4.07125923939483	NA	1
KCNA10	0.259309054050606	0.132613552119765	1.15079295028423	0.115236674057666	0.908257530598149	1
KCNC2	150.644893905185	1.12408931080997	1.20709942223052	0.931231752835102	NA	1
KCNJ3	32.5625884915994	-0.219287832283484	1.05707717641037	-0.207447324733794	NA	1
KNG1	0.317225962903897	1.20171080972459	1.13726414424675	1.05666815911138	0.290663061602772	1
KRT7	31903.3969449325	1.38001790252806	0.96569396439932	1.42904269199451	NA	1
KRT9	59.7871497638004	3.04821553793203	1.05354854778883	2.89328436200645	NA	1
KRT13	86.9779963335407	-1.92430951088955	1.20569552651045	-1.59601613224769	NA	1
KRT16	4678.76407196114	2.26325196349826	1.15456802235586	1.96025865923445	NA	1
KRT33B	0.162791945495692	0.950415738943764	1.10856199629118	0.857341079816454	0.391256411672345	1
KRT35	0.297704616870444	1.18411602933901	1.13466717715811	1.04358004988278	0.296679727022572	1
KRT83	133.02585697456	2.86147870613191	1.12569054972246	2.54197630675446	NA	1
KRT84	0.184144715424508	0.995662486889297	1.11157225687122	0.895724484606898	0.370399930167612	1
AFF3	4265.35639789423	0.195282217865431	0.95888216371667	0.203656116731287	NA	1
LALBA	106.101615596146	-2.01010534840592	1.19787146536891	-1.67806430532751	NA	1
LCT	17.8264252627335	0.524573713527282	1.17311933679555	0.447161424310154	NA	1
LHX1	11.3835059351544	2.47502480714774	1.21328707822321	2.03993337732755	NA	1
LIM2	0.347214282776836	-1.27816508212917	1.14273065880317	-1.11851823724398	0.263345721953729	1
LIPC	23.5771655473399	-1.70657519484418	0.740818307598574	-2.30363528727602	NA	1
MAGEA1	2.69017940289511	1.38801723923072	1.19131391628474	1.16511460183343	NA	1
MAGEA2	241.524383996564	2.03740635687922	1.19799165720279	1.70068492933949	NA	1
MAGEA3	370.662977064174	2.02668325849934	1.19803254484535	1.69167629645733	NA	1
MAGEA4	725.90041071523	2.0898256657903	1.20024848341735	1.74116084682744	NA	1
MAGEA6	138.633832884055	1.91564234782941	1.19792337207082	1.59913596519775	NA	1
MAGEB1	73.6547670225814	1.91937839363918	1.19775980331232	1.60247354129874	NA	1
MAGEB4	52.4541010452544	2.88766698223528	1.10702016080206	2.60850441977778	NA	1
MBL2	0.394741547195485	-0.0866825971550062	1.18185201182517	-0.0733447134562471	0.941531811297044	1
MC3R	0.184144715424508	0.995662486889297	1.11157225687122	0.895724484606898	0.370399930167612	1
MC5R	0.363920043773274	-1.28999190066551	1.14434809105277	-1.12727229656034	0.259627371643837	1
SMCP	0.328337987706989	1.2117234487043	1.13870228566163	1.06412665010174	0.287271329547781	1
MFI2	1361.78407280614	1.55836828569008	0.899293096345961	1.73288140654264	NA	1
MGAT3	903.598605602086	-0.174121217843013	0.858556665839793	-0.20280690229421	NA	1
MID1	1718.93229885292	0.329959236781456	0.713814753203531	0.462247712450087	NA	1
MOBP	11.2215278472347	1.63531357598401	0.911590298955582	1.79391287715282	NA	1
MPZ	11681.756714353	3.49782005793986	1.1884387136285	2.94320608865091	NA	1
MSH4	10.6056768207693	1.42765073495758	1.04034247509351	1.3722891923924	NA	1
MSMB	82.7909618414213	-1.28515283837417	1.01557867406361	-1.26543897700404	NA	1
MT1G	215.962044909673	1.00588448981247	0.850951561193171	1.18207020902818	NA	1
MTNR1B	3.27061361463628	1.52619329308822	1.19195776278918	1.28040887079499	NA	1
MUC2	30.4435457408026	0.234930147084024	1.19802935983662	0.196097153341937	NA	1
MYBPC1	3922.04971981114	1.21547245796415	1.19722922076142	1.01523788167409	NA	1
MYOG	0.293832220227124	0.462529795185184	1.15281861506072	0.401216452564675	0.688260768631663	1
NCAM2	766.496271953995	1.56153084725377	0.927020149848405	1.68446268132265	NA	1
NDP	527.30512788272	2.75551255766935	0.965437161653979	2.85416044369851	NA	1
NDUFA4	10629.1097532077	0.864371018692588	0.549925451573697	1.57179671575312	NA	1
NFE2	163.486619377409	3.59570071672404	0.88444636190553	4.06548194621678	NA	1
NPPB	0.284877684328081	-1.18401386688119	1.12841994618092	-1.04926704892839	0.29405522714908	1
NPY1R	5214.62041419254	0.47268356827922	0.94283882665814	0.501340796448351	NA	1
NTS	101.547219777595	-5.63528554158412	1.07462466285103	-5.24395701717234	NA	1
OMP	0.201518353614584	1.02409156448624	1.11433606144015	0.919015008060242	0.358087722239483	1
SIX6	0.253720238593685	-0.203716111352161	1.15024425942346	-0.177106827252735	0.859424479329417	1
OTX2	1.53224394263261	1.68325770777822	1.18267726292779	1.42326039448092	NA	1
PAEP	25.7003106990473	2.80641845742259	1.09151315998127	2.57112654278097	NA	1
CNTN3	243.771685457763	-0.842688469695611	0.701259796537563	-1.20167799987443	NA	1
PAX5	70.6060829851802	3.09384852170498	0.978026751540533	3.16335776790535	NA	1
PCDH8	18.5147786917389	2.21296563772995	1.08248055190434	2.04434678649589	NA	1
PCSK2	19.3828628882522	0.60405547774135	1.07969661332677	0.559467789641508	NA	1
PDE6C	0.334423577428122	-1.2680298462706	1.14131442349175	-1.11102586646647	0.266557215552233	1
